# omega, re fxc dimensionless
2.765560290029002743e+01,9.941770158623458933e-03
2.766560489048904969e+01,9.936741984361086369e-03
2.767560688068806840e+01,9.931718048301178131e-03
2.768560887088708711e+01,9.926698345425583395e-03
2.769561086108610937e+01,9.921682870723801465e-03
2.770561285128512807e+01,9.916671619193007797e-03
2.771561484148414678e+01,9.911664585837989816e-03
2.772561683168316904e+01,9.906661765671157319e-03
2.773561882188218775e+01,9.901663153712532070e-03
2.774562081208120645e+01,9.896668744989723515e-03
2.775562280228022871e+01,9.891678534537916637e-03
2.776562479247924742e+01,9.886692517399858077e-03
2.777562678267826612e+01,9.881710688625845729e-03
2.778562877287728838e+01,9.876733043273709656e-03
2.779563076307630709e+01,9.871759576408803416e-03
2.780563275327532580e+01,9.866790283103983247e-03
2.781563474347434806e+01,9.861825158439595923e-03
2.782563673367336676e+01,9.856864197503473549e-03
2.783563872387238547e+01,9.851907395390911010e-03
2.784564071407140773e+01,9.846954747204641686e-03
2.785564270427042644e+01,9.842006248054860004e-03
2.786564469446944514e+01,9.837061893059153780e-03
2.787564668466846740e+01,9.832121677342540653e-03
2.788564867486748611e+01,9.827185596037431650e-03
2.789565066506650481e+01,9.822253644283612112e-03
2.790565265526552707e+01,9.817325817228234747e-03
2.791565464546454578e+01,9.812402110025814431e-03
2.792565663566356449e+01,9.807482517838196981e-03
2.793565862586258675e+01,9.802567035834562625e-03
2.794566061606160545e+01,9.797655659191403452e-03
2.795566260626062416e+01,9.792748383092511263e-03
2.796566459645964642e+01,9.787845202728955030e-03
2.797566658665866512e+01,9.782946113299091292e-03
2.798566857685768383e+01,9.778051110008524269e-03
2.799567056705670609e+01,9.773160188070107585e-03
2.800567255725572480e+01,9.768273342703932133e-03
2.801567454745474350e+01,9.763390569137296582e-03
2.802567653765376576e+01,9.758511862604712581e-03
2.803567852785278447e+01,9.753637218347890880e-03
2.804568051805180318e+01,9.748766631615706640e-03
2.805568250825082544e+01,9.743900097664201163e-03
2.806568449844984414e+01,9.739037611756585361e-03
2.807568648864886285e+01,9.734179169163192924e-03
2.808568847884788511e+01,9.729324765161488989e-03
2.809569046904690381e+01,9.724474395036051058e-03
2.810569245924592252e+01,9.719628054078556859e-03
2.811569444944494478e+01,9.714785737587773931e-03
2.812569643964396349e+01,9.709947440869533611e-03
2.813569842984298219e+01,9.705113159236739701e-03
2.814570042004200445e+01,9.700282888009333776e-03
2.815570241024102316e+01,9.695456622514300390e-03
2.816570440044004187e+01,9.690634358085637584e-03
2.817570639063906413e+01,9.685816090064356884e-03
2.818570838083808283e+01,9.681001813798465958e-03
2.819571037103710154e+01,9.676191524642952999e-03
2.820571236123612380e+01,9.671385217959776320e-03
2.821571435143514250e+01,9.666582889117852212e-03
2.822571634163416121e+01,9.661784533493044530e-03
2.823571833183318347e+01,9.656990146468142147e-03
2.824572032203220218e+01,9.652199723432858952e-03
2.825572231223122088e+01,9.647413259783813033e-03
2.826572430243024314e+01,9.642630750924509331e-03
2.827572629262926185e+01,9.637852192265348311e-03
2.828572828282828056e+01,9.633077579223586068e-03
2.829573027302730281e+01,9.628306907223337791e-03
2.830573226322632152e+01,9.623540171695570827e-03
2.831573425342534023e+01,9.618777368078064785e-03
2.832573624362436249e+01,9.614018491815432346e-03
2.833573823382338119e+01,9.609263538359089779e-03
2.834574022402239990e+01,9.604512503167241325e-03
2.835574221422142216e+01,9.599765381704870523e-03
2.836574420442044087e+01,9.595022169443738480e-03
2.837574619461945957e+01,9.590282861862356109e-03
2.838574818481848183e+01,9.585547454445978929e-03
2.839575017501750054e+01,9.580815942686594922e-03
2.840575216521651924e+01,9.576088322082907181e-03
2.841575415541554150e+01,9.571364588140326979e-03
2.842575614561456021e+01,9.566644736370966823e-03
2.843575813581357892e+01,9.561928762293610967e-03
2.844576012601260118e+01,9.557216661433718882e-03
2.845576211621161988e+01,9.552508429323411376e-03
2.846576410641063859e+01,9.547804061501451514e-03
2.847576609660966085e+01,9.543103553513230738e-03
2.848576808680867956e+01,9.538406900910770606e-03
2.849577007700769826e+01,9.533714099252698498e-03
2.850577206720672052e+01,9.529025144104237219e-03
2.851577405740573923e+01,9.524340031037201518e-03
2.852577604760475793e+01,9.519658755629973809e-03
2.853577803780378019e+01,9.514981313467500701e-03
2.854578002800279890e+01,9.510307700141273912e-03
2.855578201820181761e+01,9.505637911249332009e-03
2.856578400840083987e+01,9.500971942396227443e-03
2.857578599859985857e+01,9.496309789193042167e-03
2.858578798879888083e+01,9.491651447257339058e-03
2.859578997899789954e+01,9.486996912213194882e-03
2.860579196919691825e+01,9.482346179691146515e-03
2.861579395939594050e+01,9.477699245328203084e-03
2.862579594959495921e+01,9.473056104767839034e-03
2.863579793979397792e+01,9.468416753659959426e-03
2.864579992999300018e+01,9.463781187660899943e-03
2.865580192019201888e+01,9.459149402433428624e-03
2.866580391039103759e+01,9.454521393646712901e-03
2.867580590059005985e+01,9.449897156976314397e-03
2.868580789078907856e+01,9.445276688104194129e-03
2.869580988098809726e+01,9.440659982718670878e-03
2.870581187118711952e+01,9.436047036514429859e-03
2.871581386138613823e+01,9.431437845192517516e-03
2.872581585158515693e+01,9.426832404460306833e-03
2.873581784178417919e+01,9.422230710031499062e-03
2.874581983198319790e+01,9.417632757626120260e-03
2.875582182218221661e+01,9.413038542970496997e-03
2.876582381238123887e+01,9.408448061797249420e-03
2.877582580258025757e+01,9.403861309845275643e-03
2.878582779277927628e+01,9.399278282859756944e-03
2.879582978297829854e+01,9.394698976592116141e-03
2.880583177317731725e+01,9.390123386800041869e-03
2.881583376337633595e+01,9.385551509247448687e-03
2.882583575357535821e+01,9.380983339704477078e-03
2.883583774377437692e+01,9.376418873947493446e-03
2.884583973397339562e+01,9.371858107759055423e-03
2.885584172417241788e+01,9.367301036927913604e-03
2.886584371437143659e+01,9.362747657249009814e-03
2.887584570457045530e+01,9.358197964523444143e-03
2.888584769476947756e+01,9.353651954558481890e-03
2.889584968496849626e+01,9.349109623167534480e-03
2.890585167516751497e+01,9.344570966170150789e-03
2.891585366536653723e+01,9.340035979392005000e-03
2.892585565556555594e+01,9.335504658664886199e-03
2.893585764576457464e+01,9.330976999826691431e-03
2.894585963596359690e+01,9.326452998721399684e-03
2.895586162616261561e+01,9.321932651199078823e-03
2.896586361636163431e+01,9.317415953115875185e-03
2.897586560656065657e+01,9.312902900333977149e-03
2.898586759675967528e+01,9.308393488721642892e-03
2.899586958695869399e+01,9.303887714153153549e-03
2.900587157715771625e+01,9.299385572508821890e-03
2.901587356735673495e+01,9.294887059674980176e-03
2.902587555755575366e+01,9.290392171543966279e-03
2.903587754775477592e+01,9.285900904014115012e-03
2.904587953795379462e+01,9.281413252989735574e-03
2.905588152815281333e+01,9.276929214381128899e-03
2.906588351835183559e+01,9.272448784104540820e-03
2.907588550855085430e+01,9.267971958082182882e-03
2.908588749874987300e+01,9.263498732242202854e-03
2.909588948894889526e+01,9.259029102518677792e-03
2.910589147914791397e+01,9.254563064851614035e-03
2.911589346934693268e+01,9.250100615186917716e-03
2.912589545954595494e+01,9.245641749476399968e-03
2.913589744974497364e+01,9.241186463677759574e-03
2.914589943994399235e+01,9.236734753754581237e-03
2.915590143014301461e+01,9.232286615676304348e-03
2.916590342034203331e+01,9.227842045418238603e-03
2.917590541054105202e+01,9.223401038961531045e-03
2.918590740074007428e+01,9.218963592293172998e-03
2.919590939093909299e+01,9.214529701405980988e-03
2.920591138113811169e+01,9.210099362298581130e-03
2.921591337133713395e+01,9.205672570975414332e-03
2.922591536153615266e+01,9.201249323446713743e-03
2.923591735173517137e+01,9.196829615728494348e-03
2.924591934193419362e+01,9.192413443842546023e-03
2.925592133213321233e+01,9.188000803816431805e-03
2.926592332233223104e+01,9.183591691683465341e-03
2.927592531253125330e+01,9.179186103482691803e-03
2.928592730273027200e+01,9.174784035258910439e-03
2.929592929292929071e+01,9.170385483062629475e-03
2.930593128312831297e+01,9.165990442950078254e-03
2.931593327332733168e+01,9.161598910983191624e-03
2.932593526352635038e+01,9.157210883229587386e-03
2.933593725372537264e+01,9.152826355762576707e-03
2.934593924392439135e+01,9.148445324661138092e-03
2.935594123412341006e+01,9.144067786009919124e-03
2.936594322432243231e+01,9.139693735899217381e-03
2.937594521452145102e+01,9.135323170424970024e-03
2.938594720472046973e+01,9.130956085688755539e-03
2.939594919491949199e+01,9.126592477797764238e-03
2.940595118511851069e+01,9.122232342864819085e-03
2.941595317531752940e+01,9.117875677008325380e-03
2.942595516551655166e+01,9.113522476352291582e-03
2.943595715571557037e+01,9.109172737026310224e-03
2.944595914591458907e+01,9.104826455165549240e-03
2.945596113611361133e+01,9.100483626910736354e-03
2.946596312631263004e+01,9.096144248408153873e-03
2.947596511651164874e+01,9.091808315809631752e-03
2.948596710671067100e+01,9.087475825272528507e-03
2.949596909690968971e+01,9.083146772959738158e-03
2.950597108710870842e+01,9.078821155039659002e-03
2.951597307730773068e+01,9.074498967686200554e-03
2.952597506750674938e+01,9.070180207078767931e-03
2.953597705770576809e+01,9.065864869402249712e-03
2.954597904790479035e+01,9.061552950847009263e-03
2.955598103810380906e+01,9.057244447608884738e-03
2.956598302830282776e+01,9.052939355889163056e-03
2.957598501850185002e+01,9.048637671894585108e-03
2.958598700870086873e+01,9.044339391837324937e-03
2.959598899889988743e+01,9.040044511934988009e-03
2.960599098909890969e+01,9.035753028410595591e-03
2.961599297929792840e+01,9.031464937492583028e-03
2.962599496949694711e+01,9.027180235414784121e-03
2.963599695969596937e+01,9.022898918416417252e-03
2.964599894989498807e+01,9.018620982742092326e-03
2.965600094009401033e+01,9.014346424641781277e-03
2.966600293029302904e+01,9.010075240370823274e-03
2.967600492049204775e+01,9.005807426189914311e-03
2.968600691069107000e+01,9.001542978365075984e-03
2.969600890089008871e+01,8.997281893167686714e-03
2.970601089108910742e+01,8.993024166874440117e-03
2.971601288128812968e+01,8.988769795767339796e-03
2.972601487148714838e+01,8.984518776133704546e-03
2.973601686168616709e+01,8.980271104266140600e-03
2.974601885188518935e+01,8.976026776462550302e-03
2.975602084208420806e+01,8.971785789026111291e-03
2.976602283228322676e+01,8.967548138265269558e-03
2.977602482248224902e+01,8.963313820493729045e-03
2.978602681268126773e+01,8.959082832030453372e-03
2.979602880288028643e+01,8.954855169199632883e-03
2.980603079307930869e+01,8.950630828330701991e-03
2.981603278327832740e+01,8.946409805758316625e-03
2.982603477347734611e+01,8.942192097822347294e-03
2.983603676367636837e+01,8.937977700867860004e-03
2.984603875387538707e+01,8.933766611245133604e-03
2.985604074407440578e+01,8.929558825309618156e-03
2.986604273427342804e+01,8.925354339421952277e-03
2.987604472447244675e+01,8.921153149947938857e-03
2.988604671467146545e+01,8.916955253258539854e-03
2.989604870487048771e+01,8.912760645729867620e-03
2.990605069506950642e+01,8.908569323743190105e-03
2.991605268526852512e+01,8.904381283684887488e-03
2.992605467546754738e+01,8.900196521946471262e-03
2.993605666566656609e+01,8.896015034924577292e-03
2.994605865586558480e+01,8.891836819020939794e-03
2.995606064606460706e+01,8.887661870642391340e-03
2.996606263626362576e+01,8.883490186200852443e-03
2.997606462646264447e+01,8.879321762113329825e-03
2.998606661666166673e+01,8.875156594801888663e-03
2.999606860686068543e+01,8.870994680693668200e-03
3.000607059705970414e+01,8.866836016220859193e-03
3.001607258725872640e+01,8.862680597820690037e-03
3.002607457745774511e+01,8.858528421935430233e-03
3.003607656765676381e+01,8.854379485012383449e-03
3.004607855785578607e+01,8.850233783503856297e-03
3.005608054805480478e+01,8.846091313867175676e-03
3.006608253825382349e+01,8.841952072564669696e-03
3.007608452845284575e+01,8.837816056063655529e-03
3.008608651865186445e+01,8.833683260836437678e-03
3.009608850885088316e+01,8.829553683360292365e-03
3.010609049904990542e+01,8.825427320117464058e-03
3.011609248924892412e+01,8.821304167595156800e-03
3.012609447944794283e+01,8.817184222285522066e-03
3.013609646964696509e+01,8.813067480685651822e-03
3.014609845984598380e+01,8.808953939297573324e-03
3.015610045004500250e+01,8.804843594628240441e-03
3.016610244024402476e+01,8.800736443189514577e-03
3.017610443044304347e+01,8.796632481498166400e-03
3.018610642064206218e+01,8.792531706075870646e-03
3.019610841084108444e+01,8.788434113449187027e-03
3.020611040104010314e+01,8.784339700149558505e-03
3.021611239123912185e+01,8.780248462713304350e-03
3.022611438143814411e+01,8.776160397681597586e-03
3.023611637163716281e+01,8.772075501600484077e-03
3.024611836183618152e+01,8.767993771020847829e-03
3.025612035203520378e+01,8.763915202498410995e-03
3.026612234223422249e+01,8.759839792593739072e-03
3.027612433243324119e+01,8.755767537872202744e-03
3.028612632263226345e+01,8.751698434904003898e-03
3.029612831283128216e+01,8.747632480264142668e-03
3.030613030303030087e+01,8.743569670532422636e-03
3.031613229322932312e+01,8.739510002293428281e-03
3.032613428342834183e+01,8.735453472136542330e-03
3.033613627362736054e+01,8.731400076655905854e-03
3.034613826382638280e+01,8.727349812450426944e-03
3.035614025402540150e+01,8.723302676123784183e-03
3.036614224422442021e+01,8.719258664284390212e-03
3.037614423442344247e+01,8.715217773545407345e-03
3.038614622462246118e+01,8.711180000524731959e-03
3.039614821482147988e+01,8.707145341844977141e-03
3.040615020502050214e+01,8.703113794133477896e-03
3.041615219521952085e+01,8.699085354022282474e-03
3.042615418541853956e+01,8.695060018148133285e-03
3.043615617561756181e+01,8.691037783152466903e-03
3.044615816581658052e+01,8.687018645681405388e-03
3.045616015601559923e+01,8.683002602385749349e-03
3.046616214621462149e+01,8.678989649920960600e-03
3.047616413641364019e+01,8.674979784947176031e-03
3.048616612661265890e+01,8.670973004129165981e-03
3.049616811681168116e+01,8.666969304136361990e-03
3.050617010701069987e+01,8.662968681642825575e-03
3.051617209720971857e+01,8.658971133327248229e-03
3.052617408740874083e+01,8.654976655872941016e-03
3.053617607760775954e+01,8.650985245967829362e-03
3.054617806780677824e+01,8.646996900304447856e-03
3.055618005800580050e+01,8.643011615579919427e-03
3.056618204820481921e+01,8.639029388495965758e-03
3.057618403840383792e+01,8.635050215758884734e-03
3.058618602860286018e+01,8.631074094079552173e-03
3.059618801880187888e+01,8.627101020173407950e-03
3.060619000900089759e+01,8.623130990760449061e-03
3.061619199919991985e+01,8.619164002565227883e-03
3.062619398939893856e+01,8.615200052316834833e-03
3.063619597959795726e+01,8.611239136748900097e-03
3.064619796979697952e+01,8.607281252599576285e-03
3.065619995999599823e+01,8.603326396611540167e-03
3.066620195019501693e+01,8.599374565531982262e-03
3.067620394039403919e+01,8.595425756112587759e-03
3.068620593059305790e+01,8.591479965109552128e-03
3.069620792079207661e+01,8.587537189283553363e-03
3.070620991099109887e+01,8.583597425399748515e-03
3.071621190119011757e+01,8.579660670227773692e-03
3.072621389138913983e+01,8.575726920541728443e-03
3.073621588158815854e+01,8.571796173120179232e-03
3.074621787178717724e+01,8.567868424746129946e-03
3.075621986198619950e+01,8.563943672207035770e-03
3.076622185218521821e+01,8.560021912294792784e-03
3.077622384238423692e+01,8.556103141805720610e-03
3.078622583258325918e+01,8.552187357540557214e-03
3.079622782278227788e+01,8.548274556304460634e-03
3.080622981298129659e+01,8.544364734906995107e-03
3.081623180318031885e+01,8.540457890162118926e-03
3.082623379337933756e+01,8.536554018888186171e-03
